[2026-05-02 08:26:07] [INFO] Payment processing started for request: {"student_id":"1704","amount":"98980","payment_mode":"cash"} | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-02 08:32:43] [INFO] Synchronized tbl_student_fee_allocation for student 1947 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-02 08:32:43] [INFO] Generating receipt number - Student: 1947, Fee Component: tuition_fee_part2 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-02 08:32:43] [INFO] Payment record created: ID 2811, Receipt: 117, Component: tuition_fee_part2 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-02 08:32:43] [INFO] Synchronized tbl_student_fee_allocation for student 1947 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-02 08:32:43] [INFO] Payment transaction log created for payment ID: 2809 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-02 08:32:43] [INFO] Payment transaction committed successfully for student 1947. Receipt No: 96, 117, 117 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-02 09:55:15] [INFO] Payment processing started for request: {"student_id":"1822","amount":"77740","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-02 09:55:15] [INFO] Payment validation passed for student 1822. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-02 09:55:15] [INFO] Database transaction started for student 1822 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-02 09:55:15] [INFO] Generating receipt number - Student: 1822, Fee Component: school_fee | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-02 09:55:15] [INFO] Payment record created: ID 2812, Receipt: 97, Component: school_fee | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-02 09:55:15] [INFO] Synchronized tbl_student_fee_allocation for student 1822 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-02 09:55:15] [INFO] Generating receipt number - Student: 1822, Fee Component: trust_facilities_fee | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-02 09:55:15] [INFO] Payment record created: ID 2813, Receipt: 118, Component: trust_facilities_fee | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-02 09:55:15] [INFO] Synchronized tbl_student_fee_allocation for student 1822 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-02 09:55:15] [INFO] Generating receipt number - Student: 1822, Fee Component: tuition_fee_part2 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-02 09:55:15] [INFO] Payment record created: ID 2814, Receipt: 118, Component: tuition_fee_part2 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-02 09:55:15] [INFO] Synchronized tbl_student_fee_allocation for student 1822 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-02 09:55:15] [INFO] Payment transaction log created for payment ID: 2812 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-02 09:55:15] [INFO] Payment transaction committed successfully for student 1822. Receipt No: 97, 118, 118 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
