[2026-05-07 09:25:50] [INFO] Payment processing started for request: {"student_id":"1815","amount":"21600","payment_mode":"cash"} | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 09:28:23] [INFO] Generating receipt number - Student: 2303, Fee Component: school_fee | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 09:28:23] [SUCCESS] Payment record created: ID 3186, Receipt: 184, Component: school_fee | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 09:28:23] [INFO] Synchronized tbl_student_fee_allocation for student 2303 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 09:28:23] [INFO] Generating receipt number - Student: 2303, Fee Component: trust_facilities_fee | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 09:28:23] [SUCCESS] Payment record created: ID 3187, Receipt: 222, Component: trust_facilities_fee | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 09:28:23] [INFO] Synchronized tbl_student_fee_allocation for student 2303 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 09:28:23] [INFO] Generating receipt number - Student: 2303, Fee Component: tuition_fee_part2 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 09:28:23] [SUCCESS] Payment record created: ID 3188, Receipt: 221, Component: tuition_fee_part2 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 09:28:23] [INFO] Synchronized tbl_student_fee_allocation for student 2303 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 09:28:23] [INFO] Payment transaction log created for payment ID: 3186 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 09:28:23] [SUCCESS] Payment transaction committed successfully for student 2303. Receipt No: 184, 222, 221 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 10:01:23] [INFO] Payment processing started for request: {"student_id":"2217","amount":"117040","payment_mode":"cash"} | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 10:01:23] [INFO] Payment validation passed for student 2217. Proceeding with payment record creation. | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 10:01:23] [INFO] Database transaction started for student 2217 payment processing. | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 10:01:23] [INFO] Generating receipt number - Student: 2217, Fee Component: school_fee | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 10:01:23] [SUCCESS] Payment record created: ID 3190, Receipt: 186, Component: school_fee | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 10:01:23] [INFO] Synchronized tbl_student_fee_allocation for student 2217 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 10:01:23] [INFO] Generating receipt number - Student: 2217, Fee Component: trust_facilities_fee | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 10:01:23] [SUCCESS] Payment record created: ID 3191, Receipt: 223, Component: trust_facilities_fee | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 10:01:23] [INFO] Synchronized tbl_student_fee_allocation for student 2217 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 10:01:23] [INFO] Generating receipt number - Student: 2217, Fee Component: tuition_fee_part2 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 10:01:23] [SUCCESS] Payment record created: ID 3192, Receipt: 222, Component: tuition_fee_part2 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 10:01:23] [INFO] Synchronized tbl_student_fee_allocation for student 2217 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 10:01:23] [INFO] Generating receipt number - Student: 2217, Fee Component: transport_fee | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 10:01:23] [SUCCESS] Payment record created: ID 3193, Receipt: 34, Component: transport_fee | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 10:01:23] [INFO] Synchronized tbl_student_fee_allocation for student 2217 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 10:01:23] [INFO] Payment transaction log created for payment ID: 3190 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 10:01:23] [SUCCESS] Payment transaction committed successfully for student 2217. Receipt No: 186, 223, 222, 34 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 10:01:24] [INFO] Updated student requirement flags for student 2217: transport_required = 'Yes' | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 10:31:37] [INFO] Payment processing started for request: {"student_id":"1469","amount":"98980","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 10:31:37] [INFO] Payment validation passed for student 1469. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 10:31:37] [INFO] Database transaction started for student 1469 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 10:31:37] [INFO] Generating receipt number - Student: 1469, Fee Component: school_fee | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 10:31:37] [SUCCESS] Payment record created: ID 3195, Receipt: 187, Component: school_fee | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 10:31:37] [INFO] Synchronized tbl_student_fee_allocation for student 1469 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 10:31:37] [INFO] Generating receipt number - Student: 1469, Fee Component: trust_facilities_fee | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 10:31:37] [SUCCESS] Payment record created: ID 3196, Receipt: 225, Component: trust_facilities_fee | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 10:31:37] [INFO] Synchronized tbl_student_fee_allocation for student 1469 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 10:31:37] [INFO] Generating receipt number - Student: 1469, Fee Component: tuition_fee_part2 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 10:31:37] [SUCCESS] Payment record created: ID 3197, Receipt: 223, Component: tuition_fee_part2 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 10:31:37] [INFO] Synchronized tbl_student_fee_allocation for student 1469 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 10:31:37] [INFO] Payment transaction log created for payment ID: 3195 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 10:31:37] [SUCCESS] Payment transaction committed successfully for student 1469. Receipt No: 187, 225, 223 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 10:35:12] [INFO] Payment processing started for request: {"student_id":"2259","amount":"95440","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 10:35:12] [INFO] Payment validation passed for student 2259. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 10:35:12] [INFO] Database transaction started for student 2259 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 10:35:12] [INFO] Generating receipt number - Student: 2259, Fee Component: school_fee | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 10:35:12] [SUCCESS] Payment record created: ID 3198, Receipt: 188, Component: school_fee | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 10:35:12] [INFO] Synchronized tbl_student_fee_allocation for student 2259 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 10:35:12] [INFO] Generating receipt number - Student: 2259, Fee Component: trust_facilities_fee | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 10:35:12] [SUCCESS] Payment record created: ID 3199, Receipt: 226, Component: trust_facilities_fee | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 10:35:12] [INFO] Synchronized tbl_student_fee_allocation for student 2259 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 10:35:12] [INFO] Generating receipt number - Student: 2259, Fee Component: tuition_fee_part2 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 10:35:12] [SUCCESS] Payment record created: ID 3200, Receipt: 224, Component: tuition_fee_part2 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 10:35:12] [INFO] Synchronized tbl_student_fee_allocation for student 2259 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 10:35:12] [INFO] Payment transaction log created for payment ID: 3198 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 10:35:12] [SUCCESS] Payment transaction committed successfully for student 2259. Receipt No: 188, 226, 224 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 12:02:59] [INFO] Payment processing started for request: {"student_id":"1927","amount":"117040","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 12:02:59] [INFO] Payment validation passed for student 1927. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 12:02:59] [INFO] Database transaction started for student 1927 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 12:02:59] [INFO] Generating receipt number - Student: 1927, Fee Component: school_fee | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 12:02:59] [SUCCESS] Payment record created: ID 3202, Receipt: 189, Component: school_fee | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 12:02:59] [INFO] Synchronized tbl_student_fee_allocation for student 1927 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 12:02:59] [INFO] Generating receipt number - Student: 1927, Fee Component: trust_facilities_fee | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 12:02:59] [SUCCESS] Payment record created: ID 3203, Receipt: 227, Component: trust_facilities_fee | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 12:02:59] [INFO] Synchronized tbl_student_fee_allocation for student 1927 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 12:02:59] [INFO] Generating receipt number - Student: 1927, Fee Component: tuition_fee_part2 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 12:02:59] [SUCCESS] Payment record created: ID 3204, Receipt: 225, Component: tuition_fee_part2 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 12:02:59] [INFO] Synchronized tbl_student_fee_allocation for student 1927 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 12:02:59] [INFO] Generating receipt number - Student: 1927, Fee Component: transport_fee | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 12:02:59] [SUCCESS] Payment record created: ID 3205, Receipt: 35, Component: transport_fee | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 12:02:59] [INFO] Synchronized tbl_student_fee_allocation for student 1927 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 12:02:59] [INFO] Payment transaction log created for payment ID: 3202 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 12:02:59] [SUCCESS] Payment transaction committed successfully for student 1927. Receipt No: 189, 227, 225, 35 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 12:03:00] [INFO] Updated student requirement flags for student 1927: transport_required = 'Yes' | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 12:32:38] [INFO] Payment processing started for request: {"student_id":"3386","amount":"25000","payment_mode":"cheque"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 12:32:38] [INFO] Payment validation passed for student 3386. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 12:32:38] [INFO] Database transaction started for student 3386 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 12:32:38] [SUCCESS] Payment record created: ID 3206, Receipt: 0, Component: trust_facilities_fee | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 12:32:38] [INFO] Synchronized tbl_student_fee_allocation for student 3386 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 12:32:38] [INFO] Payment transaction log created for payment ID: 3206 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 12:32:38] [SUCCESS] Payment transaction committed successfully for student 3386. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 13:15:55] [INFO] Payment processing started for request: {"student_id":"1907","amount":"21600","payment_mode":"cash"} | User ID: 69 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 13:15:55] [INFO] Payment validation passed for student 1907. Proceeding with payment record creation. | User ID: 69 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 13:15:55] [INFO] Database transaction started for student 1907 payment processing. | User ID: 69 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 13:15:55] [INFO] Generating receipt number - Student: 1907, Fee Component: transport_fee | User ID: 69 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 13:15:55] [SUCCESS] Payment record created: ID 3212, Receipt: 36, Component: transport_fee | User ID: 69 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 13:15:55] [INFO] Synchronized tbl_student_fee_allocation for student 1907 | User ID: 69 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 13:15:55] [INFO] Payment transaction log created for payment ID: 3212 | User ID: 69 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 13:15:55] [SUCCESS] Payment transaction committed successfully for student 1907. Receipt No: 36 | User ID: 69 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-07 13:15:56] [INFO] Updated student requirement flags for student 1907: transport_required = 'Yes' | User ID: 69 | URI: /counselling-backend/index.php?route=payments/payment-save
