[2026-05-06 09:35:19] [INFO] Payment processing started for request: {"student_id":"2274","amount":"95440","payment_mode":"cash"} | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 11:20:44] [INFO] Payment processing started for request: {"student_id":"1957","amount":"95440","payment_mode":"cash"} | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 11:20:44] [INFO] Payment validation passed for student 1957. Proceeding with payment record creation. | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 11:20:44] [INFO] Database transaction started for student 1957 payment processing. | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 11:20:44] [INFO] Generating receipt number - Student: 1957, Fee Component: school_fee | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 11:20:44] [SUCCESS] Payment record created: ID 3156, Receipt: 180, Component: school_fee | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 11:20:44] [INFO] Synchronized tbl_student_fee_allocation for student 1957 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 11:20:44] [INFO] Generating receipt number - Student: 1957, Fee Component: trust_facilities_fee | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 11:20:44] [SUCCESS] Payment record created: ID 3157, Receipt: 217, Component: trust_facilities_fee | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 11:20:44] [INFO] Synchronized tbl_student_fee_allocation for student 1957 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 11:20:44] [INFO] Generating receipt number - Student: 1957, Fee Component: tuition_fee_part2 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 11:20:44] [SUCCESS] Payment record created: ID 3158, Receipt: 216, Component: tuition_fee_part2 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 11:20:44] [INFO] Synchronized tbl_student_fee_allocation for student 1957 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 11:20:44] [INFO] Payment transaction log created for payment ID: 3156 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 11:20:44] [SUCCESS] Payment transaction committed successfully for student 1957. Receipt No: 180, 217, 216 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 14:20:22] [INFO] Payment processing started for request: {"student_id":"2323","amount":"98980","payment_mode":"cash"} | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 14:20:22] [INFO] Payment validation passed for student 2323. Proceeding with payment record creation. | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 14:20:22] [INFO] Database transaction started for student 2323 payment processing. | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 14:20:22] [INFO] Generating receipt number - Student: 2323, Fee Component: school_fee | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 14:20:22] [SUCCESS] Payment record created: ID 3164, Receipt: 38, Component: school_fee | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 14:20:22] [INFO] Synchronized tbl_student_fee_allocation for student 2323 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 14:20:22] [INFO] Generating receipt number - Student: 2323, Fee Component: trust_facilities_fee | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 14:20:22] [SUCCESS] Payment record created: ID 3165, Receipt: 219, Component: trust_facilities_fee | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 14:20:22] [INFO] Synchronized tbl_student_fee_allocation for student 2323 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 14:20:22] [INFO] Generating receipt number - Student: 2323, Fee Component: tuition_fee_part2 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 14:20:22] [SUCCESS] Payment record created: ID 3166, Receipt: 218, Component: tuition_fee_part2 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 14:20:22] [INFO] Synchronized tbl_student_fee_allocation for student 2323 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 14:20:22] [INFO] Payment transaction log created for payment ID: 3164 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 14:20:22] [SUCCESS] Payment transaction committed successfully for student 2323. Receipt No: 38, 219, 218 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 15:43:42] [INFO] Payment processing started for request: {"student_id":"2099","amount":"95440","payment_mode":"cash"} | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 15:43:42] [INFO] Payment validation passed for student 2099. Proceeding with payment record creation. | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 15:43:42] [INFO] Database transaction started for student 2099 payment processing. | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 15:43:42] [INFO] Generating receipt number - Student: 2099, Fee Component: school_fee | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 15:43:42] [SUCCESS] Payment record created: ID 3170, Receipt: 182, Component: school_fee | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 15:43:42] [INFO] Synchronized tbl_student_fee_allocation for student 2099 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 15:43:42] [INFO] Generating receipt number - Student: 2099, Fee Component: trust_facilities_fee | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 15:43:42] [SUCCESS] Payment record created: ID 3171, Receipt: 220, Component: trust_facilities_fee | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 15:43:42] [INFO] Synchronized tbl_student_fee_allocation for student 2099 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 15:43:42] [INFO] Generating receipt number - Student: 2099, Fee Component: tuition_fee_part2 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 15:43:42] [SUCCESS] Payment record created: ID 3172, Receipt: 219, Component: tuition_fee_part2 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 15:43:42] [INFO] Synchronized tbl_student_fee_allocation for student 2099 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 15:43:42] [INFO] Payment transaction log created for payment ID: 3170 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 15:43:42] [SUCCESS] Payment transaction committed successfully for student 2099. Receipt No: 182, 220, 219 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 17:31:55] [INFO] Payment processing started for request: {"student_id":"1647","amount":"120580","payment_mode":"deduction"} | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 17:31:55] [INFO] Payment validation passed for student 1647. Proceeding with payment record creation. | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 17:31:55] [INFO] Database transaction started for student 1647 payment processing. | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 17:31:55] [SUCCESS] Payment record created: ID 3175, Receipt: 0, Component: school_fee | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 17:31:55] [INFO] Synchronized tbl_student_fee_allocation for student 1647 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 17:31:55] [SUCCESS] Payment record created: ID 3176, Receipt: 0, Component: trust_facilities_fee | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 17:31:55] [INFO] Synchronized tbl_student_fee_allocation for student 1647 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 17:31:55] [SUCCESS] Payment record created: ID 3177, Receipt: 0, Component: tuition_fee_part2 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 17:31:55] [INFO] Synchronized tbl_student_fee_allocation for student 1647 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 17:31:55] [SUCCESS] Payment record created: ID 3178, Receipt: 0, Component: transport_fee | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 17:31:55] [INFO] Synchronized tbl_student_fee_allocation for student 1647 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 17:31:55] [INFO] Payment transaction log created for payment ID: 3175 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 17:31:55] [SUCCESS] Payment transaction committed successfully for student 1647. Receipt No:  | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-06 17:31:55] [INFO] Updated student requirement flags for student 1647: transport_required = 'Yes' | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
